10.000000000 0
10.000000000 0
10.000000000 0
10.000988558 0
10.000988743 0
10.001869784 0
10.002818342 0
10.002818414 0
10.005400477 0
10.006589197 0
10.006589220 0
10.009679988 0
10.010868708 0
10.010868792 0
10.010868792 0
10.010983175 0
10.012291479 0
10.012291490 0
10.017554755 0
10.017554755 0
10.020888767 0
10.022766795 0
10.022766795 0
10.027858998 0
10.027858998 0
10.030045228 0
10.030045228 0
10.031951388 0
10.031951388 0
10.033977800 100
10.033977800 100
10.033977800 100
10.033977800 100
10.036324211 100
10.036324211 100
10.038350371 100
10.038350371 100
10.040236601 100
10.040236601 50
10.040236601 50
10.040236601 33.3333
10.040236601 33.3333
10.040236601 33.3333
10.040236601 33.3333
10.050402831 33.3333
10.050402831 33.3333
10.060408991 33.3333
10.060408991 33.3333
10.070415403 66.6667
10.070415403 66.6667
10.070415403 66.6667
10.070415403 66.6667
10.073234881 66.6667
10.073235003 66.6667
10.077491754 66.6667
10.078440500 66.6667
10.084392363 66.6667
10.084392363 66.6667
10.094238523 66.6667
10.094238523 66.6667
10.104304935 100
10.104304935 100
10.104304935 100
10.104304935 100
10.107151347 100
10.107151347 100
10.109017507 100
10.109017507 100
10.110963737 100
10.110963737 75
10.110963737 75
10.110963737 60
10.110963737 60
10.110963737 60
10.110963737 60
10.120889967 60
10.120889967 60
10.130836940 60
10.130836940 60
10.141143100 60
10.141143100 60
10.151089512 80
10.151089512 80
10.151089512 80
10.151089512 80
10.161761196 80
10.161761196 80
10.172127607 100
10.172127607 100
10.172127607 100
10.172127607 100
10.185754019 100
10.185754019 100
10.187880179 100
10.187880179 100
10.189746409 100
10.189746409 83.3333
10.189746409 83.3333
10.189746409 71.4286
10.189746409 71.4286
10.189746409 71.4286
10.189746409 71.4286
10.196113209 71.4286
10.196113209 71.4286
10.198099369 71.4286
10.198099369 71.4286
10.199925599 71.4286
10.199925599 62.5
10.199925599 62.5
10.199925599 55.5556
10.199925599 55.5556
10.199925599 55.5556
10.199925599 55.5556
10.204552399 55.5556
10.204552399 55.5556
10.206878559 55.5556
10.206878559 55.5556
10.208864789 55.5556
10.208864789 50
10.208864789 50
10.208864789 45.4545
10.208864789 45.4545
10.208864789 45.4545
10.208864789 45.4545
10.220431019 45.4545
10.220431019 45.4545
10.230257992 45.4545
10.230257992 45.4545
10.240144965 45.4545
10.240144965 45.4545
10.250011125 45.4545
10.250011125 45.4545
10.260258005 45.4545
10.260258005 45.4545
10.270104885 45.4545
10.270104885 45.4545
10.280091297 54.5455
10.280091297 54.5455
10.280091297 54.5455
10.280091297 54.5455
10.283927317 54.5455
10.283927317 54.5455
10.293953728 63.6364
10.293953728 63.6364
10.293953728 63.6364
10.293953728 63.6364
10.305086944 72.7273
10.305086944 72.7273
10.305086944 72.7273
10.305086944 72.7273
10.307233908 72.7273
10.307233908 72.7273
10.309240138 72.7273
10.309240138 66.6667
10.309240138 66.6667
10.309240138 61.5385
10.309240138 61.5385
10.309240138 61.5385
10.309240138 61.5385
10.311217330 61.5385
10.311217330 61.5385
10.315214153 61.5385
10.315214153 61.5385
10.317260313 61.5385
10.317260313 61.5385
10.319086543 61.5385
10.319086543 57.1429
10.319086543 57.1429
10.319086543 53.3333
10.319086543 53.3333
10.319086543 53.3333
10.319086543 53.3333
10.329472773 53.3333
10.329472773 53.3333
10.331709531 53.3333
10.331709531 53.3333
10.341715691 53.3333
10.341715691 53.3333
10.351582103 60
10.351582103 60
10.351582103 60
10.351582103 60
10.362318870 60
10.362318870 60
10.364625100 60
10.364625100 56.25
10.364625100 56.25
10.364625100 52.9412
10.364625100 52.9412
10.364625100 52.9412
10.364625100 52.9412
10.374491330 52.9412
10.374491330 52.9412
10.384438303 52.9412
10.384438303 52.9412
10.394344463 52.9412
10.394344463 52.9412
10.399461071 52.9412
10.399461071 52.9412
10.400421817 52.9412
10.404616034 52.9412
10.404616034 52.9412
10.414553043 58.8235
10.414553043 58.8235
10.414553043 58.8235
10.414553043 58.8235
10.415805790 58.8235
10.422559565 58.8235
10.435888980 58.8235
10.435888980 58.8235
10.446035953 58.8235
10.446035953 58.8235
10.456342927 58.8235
10.456342927 58.8235
10.466189087 58.8235
10.466189087 58.8235
10.476420658 58.8235
10.476420658 58.8235
10.486346818 58.8235
10.486346818 58.8235
10.496253229 64.7059
10.496253229 64.7059
10.496253229 64.7059
10.506080445 70.5882
10.506080445 70.5882
10.506080445 70.5882
10.516792129 70.5882
10.516792129 70.5882
10.526938541 76.4706
10.526938541 76.4706
10.526938541 76.4706
10.537190224 76.4706
10.537190224 76.4706
10.547316636 82.3529
10.547316636 82.3529
10.547316636 82.3529
10.557628320 82.3529
10.557628320 82.3529
10.567475200 82.3529
10.567475200 82.3529
10.577302080 82.3529
10.577302080 82.3529
10.587568492 88.2353
10.587568492 88.2353
10.587568492 88.2353
10.597955707 94.1176
10.597955707 94.1176
10.597955707 94.1176
10.608242923 100
10.608242923 100
10.608242923 100
10.644625100 94.4444
10.644625100 94.4444
10.644625100 94.4444
10.654347330 94.4444
10.654347330 94.4444
10.664533490 94.4444
10.664533490 94.4444
10.674579901 100
10.674579901 100
10.674579901 100
11.000000000 100
11.001048746 100
11.001048804 100
11.005821271 100
11.007089991 100
11.007090075 100
11.007289334 100
11.008498054 100
11.008498078 100
11.008498078 100
11.009431704 100
11.010452308 100
11.010452308 100
11.010540450 100
11.012650468 100
11.012650468 100
11.014868879 100
11.014868879 100
11.017155291 100
11.017155291 100
11.018981451 100
11.018981451 100
11.020847681 100
11.020847681 94.7368
11.020847681 94.7368
11.020847681 90
11.020847681 90
11.020847681 90
11.020847681 90
11.024868879 90
11.030773911 90
11.030773911 90
11.034868879 90
11.040920071 90
11.040920071 90
11.044868879 90
11.051271642 90
11.051271642 90
11.054868879 90
11.061157802 90
11.061157802 90
11.064868879 90
11.071064214 95
11.071064214 95
11.071064214 95
11.071064214 95
11.074868879 95
11.081311429 100
11.081311429 100
11.081311429 100
11.081311429 100
11.084868879 100
11.094868879 100
11.095697841 100
11.095697841 100
11.097665057 100
11.097665057 100
11.099571217 100
11.099571217 100
11.101838097 100
11.101838097 100
11.103704327 100
11.103704327 95.2381
11.103704327 95.2381
11.103704327 90.9091
11.103704327 90.9091
11.103704327 90.9091
11.103704327 90.9091
11.115703482 90.9091
11.115703482 90.9091
11.117789712 90.9091
11.117789712 86.9565
11.117789712 86.9565
11.117789712 83.3333
11.117789712 83.3333
11.117789712 83.3333
11.117789712 83.3333
11.127915942 83.3333
11.127915942 83.3333
11.137902102 83.3333
11.137902102 83.3333
11.148108514 87.5
11.148108514 87.5
11.148108514 87.5
11.148108514 87.5
11.158305281 87.5
11.158305281 87.5
11.168311441 87.5
11.168311441 87.5
11.178177852 91.6667
11.178177852 91.6667
11.178177852 91.6667
11.178177852 91.6667
11.188314619 91.6667
11.188314619 91.6667
11.198320779 91.6667
11.198320779 91.6667
11.208147660 91.6667
11.208147660 91.6667
11.210164875 91.6667
11.210164875 91.6667
11.212172091 91.6667
11.212172091 91.6667
11.222018502 95.8333
11.222018502 95.8333
11.222018502 95.8333
11.222018502 95.8333
11.231865718 100
11.231865718 100
11.231865718 100
11.231865718 100
11.233792130 100
11.233792130 100
11.235678290 100
11.235678290 100
11.237684520 100
11.237684520 96
11.237684520 96
11.237684520 96
11.241428264 96
11.241428264 96
11.243595144 96
11.243595144 96
11.245641374 96
11.245641374 92.3077
