0.1 0
0.1 0
0.110016 3.63583
0.110016 3.63583
0.110016 3.63583
0.120032 6.66489
0.120032 6.66489
0.120032 6.66489
0.130048 9.22736
0.130048 9.22736
0.130048 9.22736
0.140064 11.4233
0.140064 11.4233
0.140064 11.4233
0.140064 11.4233
0.14048 11.3895
0.15048 13.2908
0.15048 13.2908
0.15048 13.2908
0.150896 15.905
0.150896 15.905
0.150896 15.905
0.160896 17.4025
0.160896 17.4025
0.160896 17.4025
0.161312 19.8373
0.161312 19.8373
0.161312 19.8373
0.170912 21.0635
0.170912 21.0635
0.170912 21.0635
0.171328 23.347
0.171328 23.347
0.171328 23.347
0.180928 24.3191
0.180928 24.3191
0.180928 24.3191
0.180928 24.3191
0.181344 26.469
0.181344 26.469
0.181344 26.469
0.181344 26.469
0.18176 26.4085
0.182176 26.3481
0.191344 27.1762
0.191344 27.1762
0.191344 27.1762
0.19176 29.2032
0.19176 29.2032
0.19176 29.2032
0.192176 31.2214
0.192176 31.2214
0.192176 31.2214
0.192592 33.2309
0.192592 33.2309
0.192592 33.2309
0.20176 33.7034
0.20176 33.7034
0.20176 33.7034
0.202176 35.6125
0.202176 35.6125
0.202176 35.6125
0.202592 37.5138
0.202592 37.5138
0.202592 37.5138
0.203008 39.4073
0.203008 39.4073
0.203008 39.4073
0.211776 39.6646
0.211776 39.6646
0.211776 39.6646
0.212192 41.4719
0.212192 41.4719
0.212192 41.4719
0.212608 43.2721
0.212608 43.2721
0.212608 43.2721
0.213024 45.0653
0.213024 45.0653
0.213024 45.0653
0.221792 45.0873
0.221792 45.0873
0.221792 45.0873
0.221792 45.0873
0.222208 46.803
0.222208 46.803
0.222208 46.803
0.222208 46.803
0.222624 48.5123
0.222624 48.5123
0.222624 48.5123
0.222624 48.5123
0.22304 50.2152
0.22304 50.2152
0.22304 50.2152
0.22304 50.2152
0.223456 50.1217
0.223872 50.0286
0.224288 49.9358
0.224704 49.8433
0.232208 49.9552
0.232208 49.9552
0.232208 49.9552
0.232624 51.5854
0.232624 51.5854
0.232624 51.5854
0.23304 53.2097
0.23304 53.2097
0.23304 53.2097
0.233456 54.8283
0.233456 54.8283
0.233456 54.8283
0.233872 56.4411
0.233872 56.4411
0.233872 56.4411
0.234288 58.0482
0.234288 58.0482
0.234288 58.0482
0.234704 59.6496
0.234704 59.6496
0.234704 59.6496
0.23512 61.2453
0.23512 61.2453
0.23512 61.2453
0.242624 60.9997
0.242624 60.9997
0.242624 60.9997
0.24304 62.5411
0.24304 62.5411
0.24304 62.5411
0.243456 64.0773
0.243456 64.0773
0.243456 64.0773
0.243872 65.6082
0.243872 65.6082
0.243872 65.6082
0.244288 67.1339
0.244288 67.1339
0.244288 67.1339
0.244704 68.6544
0.244704 68.6544
0.244704 68.6544
0.24512 70.1697
0.24512 70.1697
0.24512 70.1697
0.245536 71.6799
0.245536 71.6799
0.245536 71.6799
0.25264 71.2476
0.25264 71.2476
0.25264 71.2476
0.253056 72.7112
0.253056 72.7112
